experiment_id,dag_size,method,identifiability,adjustment_set,true_parents,nb_CI_tests
20_57,20,locpc,True,"['18', '17']","['17', '18']",285
20_57,20,pc,True,"['18', '17']","['17', '18']",1114
20_58,20,locpc,True,"['3', '2', '12']","['2', '3', '12']",338
20_58,20,pc,True,"['12', '2', '3']","['2', '3', '12']",1850
20_59,20,locpc,True,"['2', '19', '0']","['0', '2', '19']",212
20_59,20,pc,True,"['19', '0', '2']","['0', '2', '19']",1031
20_60,20,locpc,True,"['9', '11']","['9', '11']",78
20_60,20,pc,True,"['9', '11']","['9', '11']",467
20_61,20,locpc,False,,"['6', '18']",152
20_61,20,pc,True,"['6', '18']","['6', '18']",1058
20_62,20,locpc,True,"['18', '3']","['14', '18']",425
20_62,20,pc,True,"['18', '3', '14']","['14', '18']",1124
20_63,20,locpc,True,"['3', '7']","['3', '7']",117
20_63,20,pc,True,"['7', '3']","['3', '7']",817
20_64,20,locpc,True,"['0', '8', '1']","['0', '1', '8']",375
20_64,20,pc,True,"['0', '8', '1']","['0', '1', '8']",729
20_65,20,locpc,True,"['11', '18', '9', '5']","['5', '9', '11', '18']",228
20_65,20,pc,True,"['5', '9', '11', '18']","['5', '9', '11', '18']",891
20_66,20,locpc,True,"['15', '0']","['0', '15']",173
20_66,20,pc,True,"['15', '0']","['0', '15']",998
20_67,20,locpc,True,"['18', '4']","['4', '18']",192
20_67,20,pc,True,"['18', '4']","['4', '18']",1140
20_68,20,locpc,True,"['18', '9', '15']","['9', '15', '18']",676
20_68,20,pc,True,"['18', '15', '9']","['9', '15', '18']",2670
20_69,20,locpc,True,"['17', '5', '16', '13', '3', '18']","['3', '13', '16', '17', '18']",541
20_69,20,pc,True,"['17', '5', '18', '16', '13', '3']","['3', '13', '16', '17', '18']",819
20_70,20,locpc,True,"['14', '9', '16', '0', '3']","['9', '16']",1260
20_70,20,pc,True,"['3', '14', '9', '16', '0']","['9', '16']",1866
20_71,20,locpc,True,"['12', '19']","['12', '19']",274
20_71,20,pc,True,"['19', '12']","['12', '19']",2424
20_72,20,locpc,True,"['12', '6', '17']","['6', '12', '17']",354
20_72,20,pc,True,"['17', '12', '6']","['6', '12', '17']",1154
20_73,20,locpc,True,"['17', '18']","['17', '18']",91
20_73,20,pc,True,"['17', '18']","['17', '18']",701
20_74,20,locpc,True,[],"['15', '18']",518
20_74,20,pc,True,"['0', '18', '14', '13', '15', '1']","['15', '18']",3986
20_75,20,locpc,True,"['4', '9']","['4', '9']",302
20_75,20,pc,True,"['9', '4']","['4', '9']",916
20_76,20,locpc,True,"['7', '19']","['7', '19']",122
20_76,20,pc,True,"['19', '7']","['7', '19']",1984
20_77,20,locpc,True,"['9', '12']","['9', '12']",63
20_77,20,pc,True,"['12', '9']","['9', '12']",456
20_78,20,locpc,True,"['6', '1', '13']","['1', '6']",260
20_78,20,pc,True,"['13', '1', '6']","['1', '6']",1860
20_79,20,locpc,True,"['17', '5']",['17'],94
20_79,20,pc,True,"['5', '17']",['17'],856
20_80,20,locpc,True,"['6', '7']","['6', '7']",179
20_80,20,pc,True,"['7', '6']","['6', '7']",981
20_81,20,locpc,True,"['2', '7']","['2', '7']",102
20_81,20,pc,True,"['7', '2']","['2', '7']",796
20_82,20,locpc,True,"['0', '15']","['0', '15']",1314
20_82,20,pc,True,"['0', '15']","['0', '15']",1759
20_83,20,locpc,True,['4'],['4'],720
20_83,20,pc,True,['4'],['4'],1156
