experiment_id,dag_size,method,identifiability,adjustment_set,true_parents,nb_CI_tests
100_53,100,ldecc,True,[],['12'],15077
100_53,100,pc,True,"['40', '0', '12']",['12'],23225
100_53,100,CMB,True,"['23', '0', '54', '70', '40', '48']",['12'],9289
100_53,100,MBbyMB,True,"['67', '23', '0', '48']",['12'],9196
100_54,100,locpc,True,[],"['59', '77']",4262
100_54,100,ldecc,True,['42'],"['59', '77']",4409
100_54,100,pc,True,[],"['59', '77']",17663
100_54,100,CMB,True,"['4', '77', '21', '91', '1', '83']","['59', '77']",11116
100_54,100,MBbyMB,True,"['29', '2', '77', '46', '71', '93', '21', '91', '1']","['59', '77']",16745
100_55,100,locpc,False,,['54'],2067
100_55,100,ldecc,True,"['73', '54']",['54'],3492
100_55,100,pc,False,,['54'],20262
100_55,100,CMB,True,[],['54'],5309
100_55,100,MBbyMB,True,"['7', '35', '54', '45']",['54'],1688
100_56,100,locpc,True,[],['30'],1869
100_56,100,ldecc,True,"['30', '94']",['30'],3365
100_56,100,pc,True,[],['30'],24000
100_56,100,CMB,True,['92'],['30'],50607
100_56,100,MBbyMB,True,"['76', '29', '89']",['30'],8888
100_57,100,locpc,True,['20'],['20'],1767
100_57,100,ldecc,False,,['20'],14859
100_57,100,pc,True,['20'],['20'],21076
100_57,100,CMB,True,[],['20'],15378
100_57,100,MBbyMB,True,"['81', '20', '84', '2']",['20'],3887
100_58,100,locpc,True,['46'],"['10', '46']",2108
100_58,100,ldecc,True,['46'],"['10', '46']",886
100_58,100,pc,True,['46'],"['10', '46']",18415
100_58,100,CMB,True,"['4', '11', '27', '30', '89', '41']","['10', '46']",11293
100_58,100,MBbyMB,True,[],"['10', '46']",12460
100_59,100,locpc,False,,"['21', '82']",5484
100_59,100,ldecc,True,"['21', '82']","['21', '82']",3248
100_59,100,pc,False,,"['21', '82']",33495
100_59,100,CMB,True,[],"['21', '82']",1547
100_59,100,MBbyMB,True,['44'],"['21', '82']",2755
100_60,100,locpc,True,['28'],"['28', '69']",3881
100_60,100,ldecc,False,,"['28', '69']",15339
100_60,100,pc,True,['28'],"['28', '69']",22185
100_60,100,CMB,True,"['12', '56', '62', '86', '92', '97', '49', '59', '79']","['28', '69']",34034
100_60,100,MBbyMB,True,"['56', '86', '16']","['28', '69']",30356
100_61,100,locpc,False,,"['25', '33']",1526
100_61,100,ldecc,True,[],"['25', '33']",10155
100_61,100,pc,False,,"['25', '33']",20972
100_61,100,CMB,True,"['25', '33', '6']","['25', '33']",4043
100_61,100,MBbyMB,True,"['25', '33', '5', '68']","['25', '33']",8117
100_62,100,locpc,True,"['56', '36', '77']","['77', '91']",1022
100_62,100,ldecc,False,,"['77', '91']",15221
100_62,100,pc,True,"['56', '36', '77']","['77', '91']",21853
100_62,100,CMB,True,"['56', '72', '95']","['77', '91']",5088
100_62,100,MBbyMB,True,"['56', '62']","['77', '91']",5705
100_63,100,locpc,True,['16'],['16'],7388
100_63,100,ldecc,True,[],['16'],9962
100_63,100,pc,True,['16'],['16'],34478
100_63,100,CMB,True,"['54', '67', '61', '1', '43', '35', '57', '7', '93']",['16'],51748
100_63,100,MBbyMB,True,[],['16'],64825
100_64,100,locpc,False,,"['4', '97']",2199
100_64,100,ldecc,False,,"['4', '97']",16056
100_64,100,pc,False,,"['4', '97']",22431
100_64,100,CMB,True,"['29', '35', '97', '99', '15']","['4', '97']",9526
100_64,100,MBbyMB,True,"['34', '60', '97', '99']","['4', '97']",10924
100_65,100,locpc,True,"['36', '11']",['19'],851
100_65,100,ldecc,True,"['19', '36']",['19'],3974
100_65,100,pc,True,"['36', '11']",['19'],25649
100_65,100,CMB,True,"['19', '11', '36', '82']",['19'],6470
100_65,100,MBbyMB,True,"['19', '91', '55']",['19'],8930
100_66,100,locpc,True,"['29', '8', '95', '47']","['8', '47']",1260
100_66,100,ldecc,False,,"['8', '47']",14097
100_66,100,pc,True,"['95', '8', '29', '47']","['8', '47']",19155
100_66,100,CMB,True,"['87', '91', '88', '95', '92']","['8', '47']",5141
100_66,100,MBbyMB,True,"['53', '91', '48', '95']","['8', '47']",9036
100_67,100,locpc,True,"['24', '42', '83']","['24', '83']",2351
100_67,100,ldecc,True,"['42', '83', '24']","['24', '83']",7475
100_67,100,pc,True,"['83', '42', '24']","['24', '83']",21844
100_67,100,CMB,True,['2'],"['24', '83']",18779
100_67,100,MBbyMB,True,[],"['24', '83']",14779
100_68,100,locpc,True,"['29', '99']","['29', '94']",2194
100_68,100,ldecc,True,"['47', '29', '99']","['29', '94']",9863
100_68,100,pc,True,"['99', '29']","['29', '94']",26372
100_68,100,CMB,True,"['33', '15', '84', '99', '38', '44', '94']","['29', '94']",18891
100_68,100,MBbyMB,True,"['27', '11', '99', '94']","['29', '94']",17758
100_69,100,locpc,True,"['45', '21', '99']","['21', '99']",1110
100_69,100,ldecc,False,,"['21', '99']",16937
100_69,100,pc,True,"['21', '99', '45']","['21', '99']",24922
100_69,100,CMB,True,['80'],"['21', '99']",8015
100_69,100,MBbyMB,True,[],"['21', '99']",10677
100_70,100,locpc,False,,['79'],4632
100_70,100,ldecc,True,"['12', '79', '83']",['79'],319
100_70,100,pc,False,,['79'],29666
100_70,100,CMB,True,"['12', '60', '22', '67', '83']",['79'],2490
100_70,100,MBbyMB,True,"['1', '14', '12', '22', '0', '67', '83']",['79'],11525
100_71,100,locpc,True,[],['42'],5047
100_71,100,ldecc,True,"['80', '42', '68']",['42'],2344
100_71,100,pc,True,[],['42'],31469
100_71,100,CMB,True,"['92', '5', '65', '22', '68', '57']",['42'],16643
100_71,100,MBbyMB,True,[],['42'],20102
100_72,100,locpc,False,,"['48', '77']",1884
100_72,100,ldecc,True,[],"['48', '77']",9696
100_72,100,pc,False,,"['48', '77']",19912
100_72,100,CMB,True,['75'],"['48', '77']",15841
100_72,100,MBbyMB,True,"['18', '77']","['48', '77']",15229
100_73,100,locpc,False,,"['25', '34', '90']",665
100_73,100,ldecc,False,,"['25', '34', '90']",15156
100_73,100,pc,True,"['34', '25', '90']","['25', '34', '90']",21590
100_73,100,CMB,True,"['25', '34', '67', '86']","['25', '34', '90']",5915
100_73,100,MBbyMB,True,"['25', '34', '73', '67', '50', '60']","['25', '34', '90']",5975
100_74,100,locpc,True,['69'],['69'],2289
100_74,100,ldecc,True,"['69', '66']",['69'],2111
100_74,100,pc,True,['69'],['69'],19899
100_74,100,CMB,True,[],['69'],9653
100_74,100,MBbyMB,True,"['63', '79', '69']",['69'],4776
100_75,100,locpc,True,['76'],"['24', '76']",1670
100_75,100,ldecc,True,"['76', '24']","['24', '76']",3815
100_75,100,pc,True,['76'],"['24', '76']",24751
100_75,100,CMB,True,"['76', '24', '15']","['24', '76']",1461
100_75,100,MBbyMB,True,"['23', '76', '24']","['24', '76']",4372
100_76,100,locpc,False,,"['12', '22', '81']",2973
100_76,100,ldecc,True,[],"['12', '22', '81']",14297
100_76,100,pc,False,,"['12', '22', '81']",23927
100_76,100,CMB,True,"['17', '28', '70', '12', '5', '93']","['12', '22', '81']",12338
100_76,100,MBbyMB,True,"['17', '28']","['12', '22', '81']",13942
100_77,100,locpc,True,"['51', '62', '7', '68']",['68'],1665
100_77,100,ldecc,False,,['68'],14215
100_77,100,pc,True,"['68', '7', '51', '62']",['68'],19213
100_77,100,CMB,True,"['62', '98', '25', '68', '51']",['68'],7665
100_77,100,MBbyMB,True,"['6', '32', '62', '80', '97', '68']",['68'],9607
100_78,100,locpc,True,"['61', '66']","['1', '61', '66']",1353
100_78,100,ldecc,True,"['1', '61', '66']","['1', '61', '66']",9649
100_78,100,pc,True,"['66', '61']","['1', '61', '66']",19180
100_78,100,CMB,True,"['58', '61', '73', '10', '24', '2', '96', '34']","['1', '61', '66']",30667
100_78,100,MBbyMB,True,"['7', '21', '50', '58', '61', '84', '10', '24', '75', '91', '34']","['1', '61', '66']",34522
100_79,100,locpc,True,[],"['17', '32']",6429
100_79,100,ldecc,True,[],"['17', '32']",9781
100_79,100,pc,True,[],"['17', '32']",27663
100_79,100,CMB,True,['75'],"['17', '32']",13462
100_79,100,MBbyMB,True,"['47', '93', '51', '75']","['17', '32']",11689
100_80,100,locpc,True,[],['53'],3250
100_80,100,ldecc,True,[],['53'],9827
100_80,100,pc,True,[],['53'],22041
100_80,100,CMB,True,['6'],['53'],20154
100_80,100,MBbyMB,True,"['6', '57', '99']",['53'],17298
100_81,100,locpc,False,,"['14', '38']",6054
100_81,100,ldecc,True,[],"['14', '38']",10275
100_81,100,pc,False,,"['14', '38']",20152
100_81,100,CMB,True,"['14', '60', '13']","['14', '38']",5750
100_81,100,MBbyMB,True,"['26', '36', '42', '14', '60']","['14', '38']",13271
100_82,100,locpc,True,['34'],['34'],3673
100_82,100,ldecc,True,['23'],['34'],11232
100_82,100,pc,True,['34'],['34'],28782
100_82,100,CMB,True,"['23', '51', '19', '90', '45', '85', '56', '3', '16']",['34'],42386
100_82,100,MBbyMB,True,[],['34'],56996
100_83,100,locpc,True,[],"['18', '79']",181
100_83,100,ldecc,True,[],"['18', '79']",323
100_83,100,pc,True,[],"['18', '79']",29168
100_83,100,CMB,True,['82'],"['18', '79']",8653
100_83,100,MBbyMB,True,"['79', '49']","['18', '79']",5990
100_84,100,locpc,True,"['41', '45', '25']",['41'],4539
100_84,100,ldecc,True,"['41', '45']",['41'],3470
100_84,100,pc,True,"['25', '41', '45']",['41'],24323
100_84,100,CMB,True,['67'],['41'],11522
100_84,100,MBbyMB,True,"['5', '90', '41']",['41'],8218
100_85,100,locpc,True,[],['64'],1543
100_85,100,ldecc,True,"['80', '64']",['64'],5899
100_85,100,pc,True,[],['64'],21631
100_85,100,CMB,True,['69'],['64'],8058
100_85,100,MBbyMB,True,"['62', '94', '66', '64']",['64'],9720
100_86,100,locpc,True,['37'],"['37', '72']",3260
100_86,100,ldecc,True,"['72', '52', '37']","['37', '72']",9519
100_86,100,pc,True,['37'],"['37', '72']",23495
100_86,100,CMB,True,[],"['37', '72']",15530
100_86,100,MBbyMB,True,"['37', '58', '47']","['37', '72']",3482
100_87,100,locpc,True,[],['34'],165
100_87,100,ldecc,True,"['54', '88', '34', '75']",['34'],8450
100_87,100,pc,True,[],['34'],31463
100_87,100,CMB,True,"['54', '88', '75']",['34'],4165
100_87,100,MBbyMB,True,"['54', '67', '75', '65']",['34'],4286
100_88,100,locpc,False,,"['81', '95']",2422
100_88,100,ldecc,True,"['81', '95']","['81', '95']",1260
100_88,100,pc,False,,"['81', '95']",21418
100_88,100,CMB,True,"['81', '53']","['81', '95']",131
100_88,100,MBbyMB,True,"['81', '53']","['81', '95']",2285
100_89,100,locpc,True,[],"['13', '15', '79']",6459
100_89,100,ldecc,True,[],"['13', '15', '79']",16356
100_89,100,pc,True,[],"['13', '15', '79']",26734
100_89,100,CMB,True,"['13', '28', '19', '45', '66']","['13', '15', '79']",6839
100_89,100,MBbyMB,True,"['13', '34']","['13', '15', '79']",11032
100_90,100,locpc,True,['83'],"['21', '83']",4831
