Word,Auditory.mean,Gustatory.mean,Haptic.mean,Interoceptive.mean,Olfactory.mean,Visual.mean,Foot_leg.mean,Hand_arm.mean,Head.mean,Mouth.mean,Torso.mean,Auditory.SD,Gustatory.SD,Haptic.SD,Interoceptive.SD,Olfactory.SD,Visual.SD,Foot_leg.SD,Hand_arm.SD,Head.SD,Mouth.SD,Torso.SD,Max_strength.perceptual,Minkowski3.perceptual,Exclusivity.perceptual,Dominant.perceptual,Max_strength.action,Minkowski3.action,Exclusivity.action,Dominant.action,Max_strength.sensorimotor,Minkowski3.sensorimotor,Exclusivity.sensorimotor,Dominant.sensorimotor,N_known.perceptual,List_N.perceptual,Percent_known.perceptual,N_known.action,List_N.action,Percent_known.action,Mean_age.perceptual,Mean_age.action,List#.perceptual,List#.action
SANCTIMONIOUSLY,2.230769231,0.230769231,0.461538462,1.461538462,0.153846154,2.230769231,0.333333333,1.133333333,2.666666667,1.933333333,0.733333333,1.786703023,0.832050294,0.967417922,1.613246448,0.554700196,1.786703023,0.899735411,1.846489591,1.914854216,2.086236073,1.486446706,2.230769231,2.94100776,0.306818182,Visual,2.666666667,3.039349917,0.343137255,Head,2.666666667,3.768407732,0.185185185,Head,13,18,0.722222222,15,21,0.714285714,39.76923077,43.53333333,PN_Sample_766.csv,MN_sample_766.csv
SANCTIMONIOUSNESS,2.9,0,0,2.6,0.1,2.9,0.4,0.533333333,2.266666667,2.6,0.466666667,1.370320319,0,0,2.270584849,0.316227766,1.286683938,0.91025899,0.990430402,2.313521332,2.323790008,1.060098827,2.9,4.048472726,0.341176471,Auditory,2.6,3.09123305,0.35106383,Mouth,2.9,4.577170487,0.196388262,Auditory,10,15,0.666666667,15,20,0.75,44.1,31.86666667,PN_Sample_227.csv,MN_sample_227.csv
SANCTIMONY,2.2,0,0.066666667,1.266666667,0,1.533333333,0.333333333,0.466666667,2.533333333,2.266666667,0.333333333,2.366431913,0,0.25819889,1.334523279,0,1.726543478,0.723746864,0.990430402,2.099886618,2.186538905,0.899735411,2.2,2.534748363,0.434210526,Auditory,2.533333333,3.039467521,0.370786517,Head,2.533333333,3.54009228,0.23030303,Head,15,20,0.75,15,20,0.75,36.86666667,43.86666667,PN_Sample_115.csv,MN_sample_115.csv
SANCTION,2.5,0,0.045454545,0.545454545,0,1.863636364,0.142857143,0.619047619,2.333333333,2.142857143,0.380952381,1.921061215,0,0.213200716,1.100963765,0,1.833431717,0.358568583,1.116968687,2.152517905,1.904880949,0.920662287,2.5,2.813036523,0.504587156,Auditory,2.333333333,2.837206898,0.389830508,Head,2.5,3.559495445,0.236438076,Auditory,22,23,0.956521739,21,21,1,37.18181818,37.80952381,PN_Sample_803.csv,MN_sample_803.csv
SANCTITY,1.538461538,0.230769231,0.384615385,1.538461538,0.307692308,2.307692308,0.230769231,0.461538462,3.076923077,1.153846154,0.230769231,1.808101427,0.832050294,0.960768923,2.025478734,0.854850414,2.136376035,0.832050294,0.967417922,1.891275516,1.951330907,0.832050294,2.307692308,2.699426477,0.329268293,Visual,3.076923077,3.134261404,0.552238806,Head,3.076923077,3.695298947,0.248322148,Head,13,16,0.8125,13,17,0.764705882,29.76923077,39.30769231,PN_sample_13.csv,MN_sample_13.csv
SANCTUARY,1.266666667,0.266666667,1.066666667,1.6,0.533333333,2.8,0.642857143,0.857142857,2.142857143,1.357142857,0.857142857,1.579632266,0.798808637,1.486446706,1.764733893,1.245945806,2.007130147,1.150728389,1.167320591,2.032699715,1.905746083,1.511857892,2.8,3.0886366,0.336283186,Visual,2.142857143,2.402337508,0.256097561,Head,2.8,3.512311043,0.189189189,Visual,15,16,0.9375,14,16,0.875,36.8,36,PN_sample_17.csv,MN_sample_17.csv
SANCTUM,1.125,0,0.875,0.5625,0,2.9375,1.058823529,1.176470588,2.352941176,0.588235294,0.588235294,1.857417562,0,1.74642492,1.31497782,0,2.26476636,1.675954513,1.590412451,2.206274475,1.175735064,1.416810835,2.9375,3.022758055,0.534090909,Visual,2.352941176,2.532853563,0.306122449,Head,2.9375,3.526821836,0.260770235,Visual,16,16,1,17,18,0.944444444,41.5,39.94117647,PN_Sample_593.csv,MN_sample_593.csv
SAND,0.421052632,0.263157895,3.894736842,0.105263158,0.263157895,3.578947368,2.95,2.95,2.55,1.05,1.5,0.837707817,0.733492806,1.594948165,0.315301768,0.733492806,1.502434671,2.089447169,2.064104241,1.959457497,1.503504678,1.732050808,3.894736842,4.718198321,0.444444444,Haptic,2.95,4.168984488,0.172727273,Hand_arm,3.894736842,5.619874412,0.194070081,Haptic,19,19,1,20,20,1,36.73684211,37.45,PN_Sample_651.csv,MN_sample_651.csv
SANDAL,0.6,0,2.533333333,0.2,0.4,4,4.631578947,0.684210526,0.894736842,0.105263158,0.105263158,0.985610761,0,2.030716505,0.560611911,0.828078671,1.414213562,0.76088591,1.293257368,1.410072372,0.315301768,0.315301768,4,4.31865646,0.517241379,Visual,4.631578947,4.647666796,0.704918033,Foot_leg,4.631578947,5.656024817,0.327218642,Foot_leg,15,16,0.9375,19,19,1,36.66666667,35.73684211,PN_Sample_369.csv,MN_sample_369.csv
SANDALWOOD,0.176470588,0,1.941176471,0,2.117647059,2.941176471,0.5,1.2,2.3,0.7,0.55,0.52859414,0,1.919328927,0,2.260595965,1.951620744,1,1.794729125,2.154554539,1.341640786,1.145931017,2.941176471,3.483165746,0.409836066,Visual,2.3,2.440145058,0.342857143,Head,2.941176471,3.843739463,0.236686391,Visual,17,18,0.944444444,20,20,1,33.9375,34.65,PN_Sample_684.csv,MN_sample_684.csv
SANDBAG,0.736842105,0.263157895,3.157894737,0.263157895,0.315789474,3.368421053,0.789473684,2.157894737,1.736842105,0.263157895,0.578947368,1.326738074,1.147078669,1.92247404,1.147078669,1.157230006,1.94965884,1.08417646,2.034785216,1.967573386,0.805681579,1.216360211,3.368421053,4.124784472,0.383116883,Visual,2.157894737,2.519421076,0.342857143,Hand_arm,3.368421053,4.416918899,0.227799228,Visual,19,19,1,19,19,1,36.94736842,36.26315789,PN_Sample_540.csv,MN_sample_540.csv
SANDBANK,0.45,0.05,3,0.2,0.35,4.15,1.777777778,0.944444444,2.055555556,0.111111111,0.555555556,0.887041208,0.223606798,1.835325871,0.523148364,0.587142949,1.348488433,1.957055278,1.513555309,1.893400993,0.471404521,0.983524408,4.15,4.620068276,0.5,Visual,2.055555556,2.48358704,0.357142857,Head,4.15,4.847882634,0.300488599,Visual,20,21,0.952380952,18,19,0.947368421,33.47368421,41.05555556,PN_Sample_246.csv,MN_sample_246.csv
SANDBAR,0.588235294,0.176470588,1.764705882,0.235294118,0.235294118,4,2.052631579,0.842105263,1.263157895,0.210526316,0.315789474,1.325651893,0.727606875,1.821037196,0.9701425,0.752446989,1.5,1.957143162,1.213953957,1.967573386,0.713282504,0.945905303,4,4.115993734,0.546218487,Visual,2.052631579,2.244135726,0.393258427,Foot_leg,4,4.327327451,0.327239004,Visual,17,18,0.944444444,19,19,1,42.29411765,31.84210526,PN_Sample_572.csv,MN_sample_572.csv
SANDBLAST,2.0625,0.25,1.75,0.3125,0.5625,2.875,0.75,1.9,2.1,0.7,0.65,1.948289848,0.774596669,2.113448998,1.01447852,1.412739655,1.995828984,1.585294261,1.943951483,1.943951483,1.260743306,1.182103388,2.875,3.365535613,0.336,Visual,2.1,2.579298128,0.237704918,Head,2.875,3.809403066,0.188679245,Visual,16,18,0.888888889,20,20,1,34.4375,38.1,PN_Sample_459.csv,MN_sample_459.csv
SANDBLASTER,2.1875,0,1.1875,0,0,2.8125,0.666666667,2.222222222,1.777777778,0.611111111,0.777777778,1.869714773,0,1.869714773,0,0,2.072639219,1.45521375,2.184317246,1.986885104,1.377930626,1.555088632,2.8125,3.251932714,0.454545455,Visual,2.222222222,2.600572853,0.266055046,Hand_arm,2.8125,3.731961352,0.229722065,Visual,16,17,0.941176471,18,18,1,39.375,37.66666667,PN_Sample_351.csv,MN_sample_351.csv
SANDBOX,0.45,0.1,2.55,0.65,0.25,3.4,2.571428571,2.952380952,2.428571429,0.666666667,1.619047619,0.759154655,0.447213595,1.904979624,1.182103388,0.550119604,1.902906364,1.832250763,1.774153051,1.690308509,1.016530045,1.802115159,3.4,3.831950142,0.445945946,Visual,2.952380952,3.949392566,0.223255814,Hand_arm,3.4,4.903055112,0.187095032,Visual,20,20,1,21,21,1,42.55,37.38095238,PN_Sample_312.csv,MN_sample_312.csv
SANDCASTLE,0.611111111,0.222222222,2.5,0.722222222,0.777777778,3.333333333,1.277777778,3.555555556,2.222222222,0.222222222,1,1.144752164,0.732084498,1.72353945,1.40610248,1.114374293,1.782265577,1.637988564,1.722591147,1.864704851,0.548318881,1.188177052,3.333333333,3.773885039,0.380952381,Visual,3.555555556,3.893445151,0.402684564,Hand_arm,3.555555556,4.831289536,0.202702703,Hand_arm,18,18,1,18,18,1,37.77777778,37.11111111,PN_Sample_389.csv,MN_sample_389.csv
SANDED,1.55,0.1,3.25,0.45,0.3,3.55,0.3,2.5,1.25,0.05,0.7,1.731290969,0.447213595,1.888329811,1.276302225,0.732695097,1.820208201,0.732695097,2.139847511,1.681947493,0.223606798,1.128576187,3.55,4.360493449,0.375,Visual,2.5,2.61822744,0.510416667,Hand_arm,3.55,4.654829837,0.25,Visual,20,20,1,20,21,0.952380952,33.7,37,PN_Sample_769.csv,MN_sample_769.csv
SANDFISH,0.705882353,0.470588235,1.823529412,0.470588235,0.941176471,3.588235294,0.733333333,1.933333333,1.866666667,1,0.333333333,1.358524286,1.178857872,1.845104811,1.328422328,1.560071642,1.872792819,1.099783528,1.79151439,1.959105724,1.690308509,0.6172134,3.588235294,3.771758379,0.389705882,Visual,1.933333333,2.475062697,0.272727273,Hand_arm,3.588235294,4.097990629,0.234728507,Visual,17,18,0.944444444,15,19,0.789473684,36.82352941,35.66666667,PN_Sample_508.csv,MN_sample_508.csv
SANDINESS,0.0625,0.25,3.3125,0.125,0.125,3,1.5625,2.3125,2.25,1.125,0.9375,0.25,0.577350269,2.120338023,0.341565026,0.341565026,1.897366596,1.547847968,1.701714821,2.175622516,1.74642492,1.52616076,3.3125,3.986762474,0.472727273,Haptic,2.3125,3.100991014,0.167938931,Hand_arm,3.3125,4.533677851,0.215767635,Haptic,16,17,0.941176471,16,18,0.888888889,42,37.375,PN_Sample_772.csv,MN_sample_772.csv
SANDING,1.473684211,0,2.473684211,0.157894737,0.052631579,2.473684211,0.3,2.75,1.65,0.2,0.5,1.678902454,0,1.806421295,0.688247202,0.229415734,2.010207868,0.801314709,2.149051198,1.899445903,0.523148364,0.888523317,2.473684211,3.222948896,0.373015873,Visual,2.75,2.941419094,0.472222222,Hand_arm,2.75,3.891391444,0.228565179,Hand_arm,19,19,1,20,20,1,33.94736842,36.65,PN_Sample_738.csv,MN_sample_738.csv
SANDLOT,1,0.05,2.3,0.3,0.85,4.05,2.315789474,2.526315789,2.263157895,0.736842105,1,1.4509525,0.223606798,2.079979757,0.656946685,1.225818738,1.468081455,1.827342684,1.678902454,2.130260945,1.284181766,1.247219129,4.05,4.313144831,0.467836257,Visual,2.526315789,3.463140422,0.202380952,Hand_arm,4.05,4.956597685,0.229989408,Visual,20,20,1,19,21,0.904761905,34.95,39.15789474,PN_Sample_032.csv,MN_sample_032.csv
SANDMAN,0.421052632,0,0.105263158,0.894736842,0,2.315789474,0.352941176,0.411764706,1.352941176,0.470588235,0.470588235,0.692482609,0,0.458831468,1.559727072,0,2.187150139,1.221739358,1.277635684,1.835114999,1.280510009,1.374665735,2.315789474,2.364011723,0.61971831,Visual,1.352941176,1.409241134,0.326923077,Head,2.315789474,2.520372122,0.340774487,Visual,19,20,0.95,17,18,0.944444444,39.11111111,34.94117647,PN_Sample_268.csv,MN_sample_268.csv
SANDPAPER,1.833333333,0.222222222,4.222222222,0.5,0.277777778,4.055555556,0.052631579,3.473684211,1.473684211,0.052631579,0.157894737,1.543487266,0.942809042,1.262842525,1.339446769,0.95828005,1.304842664,0.229415734,1.836918345,1.925513526,0.229415734,0.688247202,4.222222222,5.29306739,0.36,Haptic,3.473684211,3.56004804,0.656565657,Hand_arm,4.222222222,5.78311972,0.255463991,Haptic,18,18,1,19,19,1,42.27777778,31.84210526,PN_Sample_572.csv,MN_sample_572.csv
SANDPIPER,2.266666667,0,0.666666667,0.133333333,0.333333333,4.133333333,0.333333333,0.916666667,2.75,0.416666667,0.25,2.218965868,0,0.975900073,0.516397779,0.723746864,1.35576371,1.154700538,1.443375673,2.137330536,0.99620492,0.866025404,4.133333333,4.354999968,0.548672566,Visual,2.75,2.788907201,0.535714286,Head,4.133333333,4.707023852,0.338797814,Visual,15,19,0.789473684,12,18,0.666666667,37.93333333,42.5,PN_Sample_157.csv,MN_sample_157.csv
SANDPIT,0.606060606,0.363636364,3.090909091,0.575757576,0.606060606,4.393939394,2.55,2.45,1.85,0.6,1.05,1.498736842,1.220096866,1.909902425,1.369997788,1.477738854,1.143989563,1.986136159,1.959457497,2.058998223,1.187655807,1.571958216,4.393939394,4.863597103,0.418238994,Visual,2.55,3.391001291,0.229411765,Foot_leg,4.393939394,5.36056179,0.222222222,Visual,33,33,1,20,20,1,35.18181818,40.15,PN_Sample_356.csv,MN_sample_366.csv
SANDSTONE,0.444444444,0.222222222,2.888888889,0.277777778,0.222222222,3.888888889,0.578947368,2.421052632,1.315789474,0.052631579,0.210526316,1.1490263,0.942809042,1.967048816,1.178511302,0.942809042,1.367216532,0.837707817,2.036221705,1.887168119,0.229415734,0.630603535,3.888888889,4.363022679,0.461538462,Visual,2.421052632,2.554665151,0.517241379,Hand_arm,3.888888889,4.637359624,0.306327341,Visual,18,18,1,19,19,1,42.27777778,31.84210526,PN_Sample_572.csv,MN_sample_572.csv
SANDSTORM,2.315789474,0.315789474,2.578947368,0.473684211,0.526315789,3.578947368,1.705882353,2.058823529,3.117647059,2.294117647,2.294117647,1.916380604,0.582392725,2.11649053,0.964274111,0.904827857,2.063324972,1.794599742,1.853057886,2.117851297,1.896203638,1.961017143,3.578947368,4.230198516,0.333333333,Visual,3.117647059,4.084483518,0.123076923,Head,3.578947368,5.239529669,0.153487695,Visual,19,19,1,17,17,1,35.94736842,36.11764706,PN_Sample_245.csv,MN_sample_245.csv
SANDWICH,0.526315789,4.421052632,3.473684211,1.368421053,3.263157895,3.894736842,0.222222222,3.111111111,2.333333333,4.611111111,1.777777778,0.904827857,1.121298329,1.466985611,1.977948609,1.593113836,1.410072372,0.732084498,1.529663127,1.714985851,0.777544316,1.767535857,4.421052632,6.080957667,0.229813665,Gustatory,4.611111111,5.271507893,0.3640553,Mouth,4.611111111,7.18778012,0.151325738,Mouth,19,20,0.95,18,18,1,36.21052632,40.44444444,PN_Sample_095.csv,MN_sample_095.csv
SANDWICH BOARD,0.222222222,0.944444444,2.111111111,0.111111111,0.944444444,3.611111111,0.166666667,2.333333333,2.944444444,0.5,0.277777778,0.427792632,1.625973816,1.996729352,0.323380833,1.625973816,1.819466272,0.514495755,2.196253494,1.984416412,1.294785924,0.95828005,3.611111111,3.875216538,0.440559441,Visual,2.944444444,3.373214364,0.446428571,Head,3.611111111,4.588022952,0.247058824,Visual,18,18,1,18,19,0.947368421,39.38888889,36.33333333,PN_Sample_210.csv,MN_sample_210.csv
SANDWORM,0.823529412,0.764705882,2.176470588,0.647058824,0.764705882,3.529411765,0.6875,1.625,1.375,0.1875,0.3125,1.131110854,1.347655917,1.776066374,1.05718828,1.393261092,1.907801322,1.138346754,2.093641166,1.857417562,0.75,1.01447852,3.529411765,3.825834554,0.331081081,Visual,1.625,1.935677266,0.343283582,Hand_arm,3.529411765,3.984344311,0.259195894,Visual,17,17,1,16,17,0.941176471,33.47058824,38.1875,PN_Sample_128.csv,MN_sample_128.csv
SANDY,0.388888889,0.111111111,3.722222222,0.388888889,0.444444444,3.166666667,3.333333333,2.777777778,1.555555556,0.833333333,1.277777778,0.697802339,0.323380833,1.903728711,0.916443823,0.855585264,1.977818168,1.714985851,1.664704728,1.916560099,1.465284554,1.708303443,3.722222222,4.371380693,0.439189189,Haptic,3.333333333,4.01865288,0.255681818,Foot_leg,3.722222222,5.294715259,0.200617284,Haptic,18,18,1,18,19,0.947368421,40.72222222,38.5,PN_Sample_061.csv,MN_sample_061.csv
SANE,1.055555556,0.111111111,0.166666667,3.333333333,0.222222222,1.277777778,0.1,0.15,3.35,1.1,0.35,1.513555309,0.323380833,0.514495755,1.940285,0.646761667,1.637988564,0.307793506,0.489360485,2.058998223,1.682729612,0.933302004,3.333333333,3.428944305,0.522522523,Interoceptive,3.35,3.390446799,0.643564356,Head,3.35,4.296084104,0.2897474,Head,18,19,0.947368421,20,20,1,35.66666667,35.75,PN_Sample_426.csv,MN_sample_426.csv
SANELY,2.266666667,0.266666667,0.333333333,1.6,0.266666667,2.6,0.157894737,0.526315789,3.210526316,1,0.210526316,2.016597795,0.798808637,0.816496581,1.45405836,0.798808637,1.956673562,0.501459857,1.020262551,2.043388998,1.490711985,0.630603535,2.6,3.220203959,0.318181818,Visual,3.210526316,3.247579875,0.597938144,Head,3.210526316,4.074521494,0.245416079,Head,15,17,0.882352941,19,20,0.95,37.06666667,35.10526316,PN_Sample_545.csv,MN_sample_545.csv
SANENESS,1.894736842,0.105263158,0.263157895,2.315789474,0.157894737,2.210526316,0.277777778,0.277777778,4.055555556,0.888888889,0.166666667,1.911797782,0.458831468,0.733492806,1.973508764,0.688247202,1.843274483,0.751903902,0.751903902,1.764760348,1.367216532,0.514495755,2.315789474,3.108832336,0.318181818,Interoceptive,4.055555556,4.070695342,0.68627451,Head,4.055555556,4.602583082,0.313166435,Head,19,20,0.95,18,18,1,36.16666667,38.77777778,PN_Sample_617.csv,MN_sample_617.csv
SANG,4.189189189,0.027027027,0.054054054,0.837837838,0.027027027,1,0,0.052631579,1.631578947,4.105263158,0.684210526,1.56058817,0.164398987,0.229243435,1.323159382,0.164398987,1.333333333,0,0.229415734,2.113725682,1.852767805,1.529438226,4.189189189,4.219143518,0.678414097,Auditory,4.105263158,4.195508451,0.634146341,Mouth,4.189189189,5.300940392,0.33224278,Auditory,37,38,0.973684211,19,19,1,36.59459459,35.68421053,PN_Sample_528.csv,MN_sample_528.csv
SANGRIA,1.181818182,4.727272727,1.272727273,2.272727273,3.090909091,3.090909091,0.055555556,1.333333333,1.5,3.5,0.611111111,1.53741223,0.904534034,1.61807967,2.053821272,1.044465936,1.578261414,0.23570226,1.909727421,2.036432867,2.176073096,1.289728147,4.727272727,5.647802582,0.226744186,Gustatory,3.5,3.655537112,0.492063492,Mouth,4.727272727,6.118037902,0.20638108,Gustatory,11,18,0.611111111,18,20,0.9,41.45454545,40.55555556,PN_Sample_326.csv,MN_sample_326.csv
SANITARILY,0.866666667,0.266666667,1.2,0.333333333,1.066666667,2.133333333,1.428571429,2.857142857,2.571428571,1.761904762,1.523809524,1.684664726,0.798808637,1.698739028,1.046536237,1.579632266,2.030716505,2.134746556,2.22003861,2.20389266,2.142539659,2.182178902,2.133333333,2.372701651,0.318181818,Visual,2.857142857,3.73847739,0.14084507,Hand_arm,2.857142857,4.033210721,0.161808447,Hand_arm,15,17,0.882352941,21,21,1,36.6,34.61904762,PN_Sample_685.csv,MN_sample_685.csv
SANITARIUM,1.722222222,0,1.333333333,0.944444444,0.5,3.111111111,0.588235294,0.470588235,1.823529412,0.705882353,0.470588235,2.052417672,0,2.142016642,1.924217862,1.248528546,2.111283103,1.003669737,1.007326105,1.810914621,1.046703509,0.799816155,3.111111111,3.378365236,0.408759124,Visual,1.823529412,1.897077381,0.333333333,Head,3.111111111,3.567030965,0.266591991,Visual,18,19,0.947368421,17,19,0.894736842,35.33333333,36.82352941,PN_Sample_571.csv,MN_sample_571.csv
SANITARY,0.5,0.277777778,1.611111111,0.666666667,2.388888889,3.166666667,1.7,2.55,2.1,1.95,1.85,0.985184366,0.57451315,1.500544563,0.907485213,1.500544563,2.007339474,2.154554539,2.187885304,2.221900562,2.372540278,2.18306882,3.166666667,3.684330476,0.335483871,Visual,2.55,3.543720301,0.083743842,Hand_arm,3.166666667,4.55510917,0.153982825,Visual,18,18,1,20,20,1,35.88888889,37.5,PN_Sample_582.csv,MN_sample_582.csv
SANITATION,1,0.583333333,1.194444444,0.75,2.5,3.472222222,1.114285714,2.771428571,1.971428571,1.171428571,1.114285714,1.393864105,1.155731061,1.618101965,1.317465098,2.035400978,1.576363104,1.622841165,2.030440611,2.064912963,1.854814313,1.693784981,3.472222222,3.932443115,0.304093567,Visual,2.771428571,3.217978402,0.203508772,Hand_arm,3.472222222,4.549013732,0.16374269,Visual,36,36,1,35,37,0.945945946,35.77777778,34.77142857,PN_Sample_243.csv,MN_sample_243.csv
SANITIZE,0.944444444,0,2.611111111,0.333333333,1.388888889,3.555555556,0.526315789,2.894736842,1.842105263,0.842105263,0.578947368,1.474178624,0,1.944491129,1.028991511,2.090282528,1.464168996,1.576508838,2.401266722,2.192491173,1.740471133,1.57465303,3.555555556,4.047561102,0.402515723,Visual,2.894736842,3.156319878,0.354330709,Hand_arm,3.555555556,4.60658422,0.229131336,Visual,18,18,1,19,19,1,42.77777778,36,PN_Sample_751.csv,MN_sample_751.csv
SANITIZER,0.0625,0.125,3.4375,0.4375,2.75,3.375,1.05,4.3,2.05,1.35,1.15,0.25,0.341565026,1.504160896,1.093541647,1.914854216,1.310216267,1.503504678,1.128576187,1.959457497,1.78517285,1.565247584,3.4375,4.640738778,0.331288344,Haptic,4.3,4.534889292,0.328282828,Hand_arm,4.3,5.781052601,0.210952085,Hand_arm,16,16,1,20,20,1,33.875,37.1,PN_Sample_191.csv,MN_sample_191.csv
SANITY,1.764705882,0.058823529,0.117647059,2.647058824,0.058823529,1.882352941,0.25,0.3125,3.96875,0.9375,0.34375,1.891909786,0.34299717,0.537373291,1.98299365,0.34299717,1.683515548,0.950381927,0.997981834,1.786768122,1.664380152,1.003522023,2.647058824,3.131725606,0.396396396,Interoceptive,3.96875,3.987930793,0.639784946,Head,3.96875,4.549051302,0.316800715,Head,34,34,1,32,37,0.864864865,33.88235294,39.71875,PN_Sample_655.csv,MN_sample_655.csv
SANK,1,0,1.263157895,1.210526316,0.052631579,3,2.25,2.2,2.45,1.35,2.35,1.452966315,0,1.939132259,1.685854461,0.229415734,1.885618083,2.022895267,1.794729125,1.848897253,1.899445903,1.954078057,3,3.167824494,0.459677419,Visual,2.45,3.736884553,0.103773585,Head,3,4.379040707,0.175169023,Visual,19,20,0.95,20,21,0.952380952,31.73684211,39.15,PN_Sample_037.csv,MN_sample_037.csv
SANSKRIT,1.266666667,0.066666667,0.6,0.2,0.2,3.933333333,0.75,1.583333333,1.833333333,1.5,0.666666667,2.051712409,0.25819889,1.121223821,0.774596669,0.774596669,1.709915063,1.215431087,1.975225342,2.124888589,2.022599587,1.07308674,3.933333333,3.98153215,0.617021277,Visual,1.833333333,2.422958897,0.184210526,Head,3.933333333,4.260613228,0.306878307,Visual,15,22,0.681818182,12,19,0.631578947,40.33333333,37.58333333,PN_Sample_193.csv,MN_sample_193.csv
SANTA CLAUS,1.888888889,0.277777778,0.944444444,1.111111111,0.277777778,3.277777778,0.523809524,1.19047619,3.476190476,1.142857143,0.476190476,2.16628956,1.178511302,1.731107168,1.745208192,1.178511302,2.052417672,1.289148852,1.778174559,1.96517296,1.930950913,1.209092537,3.277777778,3.536016594,0.385714286,Visual,3.476190476,3.568384001,0.440559441,Head,3.476190476,4.475584824,0.219260065,Head,18,18,1,21,21,1,36.38888889,39.85714286,PN_Sample_789.csv,MN_sample_789.csv
