algorithm,seed,max_evals,evaluations,best_noisy,post_true,post_return_mean,post_loss_median,post_loss_cvar20
CMA-ES-Resample(k=10),30,258,258,446.4900801882388,676.4595508352883,-676.4595508352883,708.3371562217608,782.9931379561102
CMA-ES-Resample(k=10),31,258,258,713.7716872948436,835.6990037164035,-835.6990037164035,850.9887349995225,888.3471208876316
CMA-ES-Resample(k=10),32,258,258,202.4855958539804,295.7944213089194,-295.7944213089194,290.8539365377646,437.3867257826861
CMA-ES-Resample(k=10),33,258,258,556.8826454112625,727.3566977085263,-727.3566977085263,686.2298118741533,886.4931716219259
CMA-ES-Resample(k=10),34,258,258,23.37195070849962,544.6175035991475,-544.6175035991475,604.1562675584357,747.4960580040604
CMA-ES-Resample(k=10),35,258,258,705.5355123730185,833.2285988855087,-833.2285988855087,839.9543238973853,911.0564499341416
CMA-ES-Resample(k=10),36,258,258,10.031256856862763,84.52553568371466,-84.52553568371466,24.73880396580949,328.4914036760705
CMA-ES-Resample(k=10),37,258,258,417.6170368580317,529.8724262893088,-529.8724262893088,541.359427574062,607.8408874416232
CMA-ES-Resample(k=10),38,258,258,675.9588197057527,725.4337748159709,-725.4337748159709,759.5353916071908,834.1311499879596
CMA-ES-Resample(k=10),39,258,258,689.5341270303851,802.0477900919325,-802.0477900919325,818.8796470370291,877.5032258006738
CMA-ES-Resample(k=10),40,258,258,662.1599270211528,726.2648601618413,-726.2648601618413,728.4085480487281,804.1533225192968
CMA-ES-Resample(k=10),41,258,258,12.856277066627072,360.46977891868346,-360.46977891868346,364.29729709264365,710.6299532159265
CMA-ES-Resample(k=10),42,258,258,660.9411341166742,775.482342964098,-775.482342964098,799.6521506227471,869.293116093745
CMA-ES-Resample(k=10),43,258,258,329.9122800184312,369.51730267335,-369.51730267335,377.9886761813719,520.8732055942512
CMA-ES-Resample(k=10),44,258,258,578.4721735453518,787.7625180915945,-787.7625180915945,804.008397012705,877.5113135524575
CMA-ES-Resample(k=10),45,258,258,431.83300862505473,588.5960146460075,-588.5960146460075,597.0591757301859,740.139100779033
CMA-ES-Resample(k=10),46,258,258,636.6035914370563,727.748865446862,-727.748865446862,749.9417638921484,837.8702662676016
CMA-ES-Resample(k=10),47,258,258,309.2841130615162,719.9942145804985,-719.9942145804985,705.9896621020574,816.6678004789876
CMA-ES-Resample(k=10),48,258,258,639.955074723292,773.0338118640026,-773.0338118640026,789.4326998966608,856.273178026447
CMA-ES-Resample(k=10),49,258,258,783.9117911818372,892.6882916191267,-892.6882916191267,903.0735269807035,932.4892457371976
CMA-ES-Resample(k=10),50,258,258,516.4300704581348,671.0885946590031,-671.0885946590031,691.0190598550967,805.9512009169171
CMA-ES-Resample(k=5),1,258,258,267.54268675425817,555.9339403217311,-555.9339403217311,548.4268008086532,695.5882519839313
CMA-ES-Resample(k=5),2,258,258,406.3082294643626,448.73396791026175,-448.73396791026175,466.9072612556138,577.9136934231251
CMA-ES-Resample(k=5),3,258,258,64.02772881294305,243.72280986969565,-243.72280986969565,244.99884086066123,484.94310531821066
CMA-ES-Resample(k=5),4,258,258,41.44325103637927,281.8233532985379,-281.8233532985379,72.51458764026916,768.9023349498325
CMA-ES-Resample(k=5),5,258,258,43.05256137539479,135.31758061516726,-135.31758061516726,99.76192531322982,288.91132566256493
CMA-ES-Resample(k=5),6,258,258,268.7416838418726,408.89364045067657,-408.89364045067657,435.2199524033051,612.4018608200925
CMA-ES-Resample(k=5),7,258,258,8.395682758432082,62.28751612354266,-62.28751612354266,15.365932199767885,252.69174663503327
CMA-ES-Resample(k=5),8,258,258,366.2765795821962,590.8201294447158,-590.8201294447158,582.3221328004984,721.1828071980294
CMA-ES-Resample(k=5),9,258,258,6.2836526611149734,43.57913585581032,-43.57913585581032,15.341184252470207,160.0039996932329
CMA-ES-Resample(k=5),10,258,258,511.0106953096371,583.8349272692558,-583.8349272692558,588.7462440157756,721.7860464997485
CMA-ES-Resample(k=5),11,258,258,680.3700235081999,731.9920819595084,-731.9920819595084,801.5547099286497,888.1787277523242
CMA-ES-Resample(k=5),12,258,258,426.35057177845965,673.9403557754015,-673.9403557754015,686.9000918664597,779.6575526460751
CMA-ES-Resample(k=5),13,258,258,489.50092098803077,504.4383502172208,-504.4383502172208,498.0112068465769,594.9416721470349
CMA-ES-Resample(k=5),14,258,258,489.4398592799606,743.9312035072472,-743.9312035072472,757.1566424653736,834.5343444230491
CMA-ES-Resample(k=5),15,258,258,5.95781661161998,45.6956278473511,-45.6956278473511,12.050306077929939,180.06706772641854
