experiment_id,dag_size,method,identifiability,adjustment_set,true_parents,nb_CI_tests
10_87,10,ldecc,False,,"['2', '3']",265
10_87,10,pc,False,,"['2', '3']",320
10_87,10,CMB,False,,"['2', '3']",1418
10_87,10,MBbyMB,True,"['6', '3', '2']","['2', '3']",887
10_88,10,locpc,True,"['0', '7']","['0', '6', '7']",54
10_88,10,ldecc,True,['0'],"['0', '6', '7']",33
10_88,10,pc,True,"['7', '0']","['0', '6', '7']",249
10_88,10,CMB,True,"['0', '7']","['0', '6', '7']",28
10_88,10,MBbyMB,True,"['0', '4', '3']","['0', '6', '7']",567
10_89,10,locpc,True,"['1', '8', '2']","['1', '8']",140
10_89,10,ldecc,True,['8'],"['1', '8']",77
10_89,10,pc,True,"['1', '8', '2']","['1', '8']",319
10_89,10,CMB,True,"['1', '8', '2']","['1', '8']",266
10_89,10,MBbyMB,True,"['1', '6', '8', '2']","['1', '8']",1217
10_90,10,locpc,False,,"['5', '6']",310
10_90,10,ldecc,False,,"['5', '6']",356
10_90,10,pc,False,,"['5', '6']",481
10_90,10,CMB,True,"['5', '6', '0']","['5', '6']",4097
10_90,10,MBbyMB,True,"['5', '6', '7', '0']","['5', '6']",2132
10_91,10,locpc,False,,"['1', '4']",275
10_91,10,ldecc,True,"['1', '4', '0']","['1', '4']",151
10_91,10,pc,True,"['4', '7', '1']","['1', '4']",482
10_91,10,CMB,True,"['4', '1']","['1', '4']",3084
10_91,10,MBbyMB,True,"['2', '4', '7', '1', '0', '5']","['1', '4']",1952
10_92,10,locpc,False,,"['0', '1', '3', '6']",148
10_92,10,ldecc,True,"['6', '3']","['0', '1', '3', '6']",68
10_92,10,pc,True,"['1', '3', '6']","['0', '1', '3', '6']",250
10_92,10,CMB,True,"['1', '3', '6']","['0', '1', '3', '6']",77
10_92,10,MBbyMB,True,"['1', '6']","['0', '1', '3', '6']",942
10_93,10,locpc,True,"['8', '3', '9', '7', '4']","['4', '9']",503
10_93,10,ldecc,True,['4'],"['4', '9']",286
10_93,10,pc,True,"['3', '4', '8', '9', '7']","['4', '9']",804
