file                                 , total          , up             , down           , avg_compute   , node_fail, full_recovery, stack1, stack2, stack3, stack4, stack5, stack6, stack7, stack8, stack9, stack10, stack11, stack12, stack13, stack14, stack15, stack16, stack17, stack18, stack19, stack20, stack21, stack22, stack23, stack24, stack25, stack26, recompute
run_2_dpr_exponential_N1000_r25.log  , 18736422.699309, 18536667.541506,   199755.157802, 6524332.243425,     36668,            28,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_2_dpr_exponential_N1000_r26.log  , 19462788.730358, 19257846.732166,   204941.998193, 6705750.043256,     37792,            29,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_3_dpr_exponential_N200_r2.log    ,  6865385.209708,  2050450.337882,  4814934.871827, 1571656.790614,     22226,           652,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_3_dpr_exponential_N200_r3.log    ,  3941393.557873,  2444634.405812,  1496759.152061, 1762934.455585,     12806,           204,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_3_dpr_exponential_N200_r4.log    ,  4153466.269705,  3139740.688096,  1013725.581609, 2113848.648672,     13469,           137,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_3_dpr_exponential_N200_r5.log    ,  4685818.453477,  3836697.340399,   849121.113078, 2404420.225216,     14995,           117,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_3_dpr_exponential_N200_r6.log    ,  5386486.126562,  4566166.347270,   820319.779292, 2692496.291840,     16647,           110,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_3_dpr_exponential_N200_r7.log    ,  6002433.781185,  5267471.914847,   734961.866338, 2882813.896274,     17902,            99,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_3_dpr_exponential_N200_r8.log    ,  6736136.086535,  6003541.359690,   732594.726846, 3076603.818705,     19879,            97,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_3_dpr_exponential_N200_r9.log    ,  7404272.875909,  6707118.963995,   697153.911915, 3280476.953521,     20722,            95,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_3_dpr_exponential_N200_r10.log   ,  8148546.862049,  7435228.085088,   713318.776961, 3479803.597543,     22429,            97,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_3_dpr_exponential_N200_r11.log   ,  8845377.275781,  8151219.457001,   694157.818780, 3592805.467743,     23386,            94,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_3_dpr_exponential_N200_r12.log   ,  9597065.475036,  8902310.207471,   694755.267565, 3789973.247092,     24513,            95,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_3_dpr_exponential_N600_r2.log    ,  3588581.520356,  1793590.721421,  1794990.798935, 1407504.759653,     11876,           256,      0,      0,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
